,loss
3218,0.79711264
3219,0.43309325
3220,0.5356933
3221,0.5831599
3222,0.3052451
3223,0.7934917
3224,0.568071
3225,0.41811532
3226,0.5224099
3227,0.48419172
3228,0.49216098
3229,0.47426564
3230,0.5433095
3231,0.65949225
3232,0.40625486
3233,0.5194707
3234,0.4462203
3235,0.45092487
3236,0.5687243
3237,0.673425
3238,0.56194925
3239,0.47046462
3240,0.8020692
3241,0.8334769
3242,0.6265429
3243,0.3860353
3244,0.3627482
3245,0.50920904
3246,0.78400934
3247,0.50612146
3248,0.4115808
3249,0.40140063
3250,0.8416847
3251,0.56034565
3252,0.49000272
3253,0.46263567
3254,0.45913196
3255,0.42058033
3256,0.5564064
3257,0.40542665
3258,0.45845765
3259,0.320541
3260,0.58348864
3261,0.42719984
3262,0.41157216
3263,0.64931166
3264,0.63586617
3265,0.43040746
3266,0.40238214
3267,0.6626543
3268,0.46914417
3269,0.5860864
3270,0.5576302
3271,0.5813476
3272,0.48248833
3273,0.39819056
3274,0.62228763
3275,0.5705799
3276,0.3514154
3277,0.67270935
3278,0.8642346
3279,0.69837296
3280,0.488604
3281,0.5739721
3282,0.77723855
3283,0.5935343
3284,0.70134914
3285,0.51420987
3286,0.46346545
3287,0.52892387
3288,0.62746847
3289,0.59440553
3290,0.64572895
3291,0.39609677
3292,0.33630994
3293,0.63843155
3294,0.67034507
3295,0.36187318
3296,0.6039259
3297,0.5198194
3298,0.54785216
3299,0.53280973
3300,0.46343827
3301,0.41073614
3302,0.5358661
3303,0.52179575
3304,0.5192462
3305,0.4607013
3306,0.6163988
3307,0.5565135
3308,0.57936853
3309,0.6332582
3310,0.6168472
3311,0.30561334
3312,0.56402576
3313,0.64696896
3314,0.42917508
3315,0.31570476
3316,0.5232417
3317,0.35538355
3318,0.4679803
3319,0.5230746
3320,0.4825233
3321,0.6028812
3322,0.6254725
3323,0.42607063
3324,0.6032672
3325,0.44569796
3326,0.3329006
3327,0.5308403
3328,0.37992033
3329,0.3282013
3330,0.3393414
3331,0.5735478
3332,0.4852137
3333,0.26538467
3334,0.46219173
3335,0.483785
3336,0.6230076
3337,0.27306724
3338,0.46337157
3339,0.6143495
3340,0.6587802
3341,0.44978085
3342,0.41585284
3343,0.41035557
3344,0.59216374
3345,0.6447014
3346,0.6156408
3347,0.47225398
3348,0.58287585
3349,0.5012778
3350,0.6094003
3351,0.57059973
3352,0.42538923
3353,0.47354308
3354,0.3635529
3355,0.6910635
3356,0.6375015
3357,0.6145751
3358,0.5709539
3359,0.6269411
3360,0.64493734
3361,0.4493671
3362,0.32049543
3363,0.4944036
3364,0.3698276
3365,0.36355773
3366,0.35140234
3367,0.6116309
3368,0.56220573
3369,0.52351975
3370,0.32758453
3371,0.58618623
3372,0.6670964
3373,0.42715102
3374,0.39581847
3375,0.6116843
3376,0.4470833
3377,0.312953
3378,0.48821968
3379,0.68618035
3380,0.7755047
3381,0.5109073
3382,0.64396507
3383,0.5652282
3384,0.40963894
3385,0.36083284
3386,0.6441806
3387,0.5877054
3388,0.4358272
3389,0.62352866
3390,0.5557818
3391,0.5743798
3392,0.6909358
3393,0.5463004
3394,0.6114044
3395,0.64663994
3396,0.44444942
3397,0.49511966
3398,0.55543506
3399,0.5346157
3400,0.5950432
3401,0.7101533
3402,0.57465875
3403,0.580427
3404,0.58584327
3405,0.6971432
3406,0.46944088
3407,0.49958268
3408,0.4852036
3409,0.70171994
3410,0.5815469
3411,0.50269544
3412,0.6200145
3413,0.42385378
3414,0.38247022
3415,0.67247
3416,0.54996
3417,0.4810687
3418,0.5617429
3419,0.8627919
3420,0.52021563
3421,0.4788269
3422,0.5876122
3423,0.6733483
3424,0.5027622
3425,0.51172125
3426,0.4246567
3427,0.50811464
3428,0.38563132
3429,0.7435288
3430,0.6194294
3431,0.2931041
3432,0.47210187
3433,0.5652791
3434,0.55847627
3435,0.49075025
3436,0.6308365
3437,0.47914577
3438,0.5859135
3439,0.68371606
3440,0.37336868
3441,0.4246626
3442,0.4312376
3443,0.74040824
3444,0.5267874
3445,0.2949066
3446,0.62667334
3447,0.61388004
3448,0.50651324
3449,0.68739736
3450,0.4938859
3451,0.6141335
3452,0.7392276
3453,0.79395765
3454,0.6226714
3455,0.44134074
3456,0.43577704
3457,0.59278274
3458,0.32357255
3459,0.6319407
3460,0.35207695
3461,0.6256746
3462,0.9328349
3463,0.58302176
3464,0.57480717
3465,0.35157245
3466,0.5436378
3467,0.49413222
3468,0.3695864
3469,0.50520194
3470,0.65397966
3471,0.47046167
3472,0.25079292
3473,0.6221754
3474,0.6627984
3475,0.42590672
3476,0.34031278
3477,0.35699326
3478,0.4082285
3479,0.38869303
3480,0.6851699
3481,0.5818695
3482,0.5230603
3483,0.31181324
3484,0.6838577
3485,0.34283486
3486,0.6446748
3487,0.6352767
3488,0.5630566
3489,0.59565556
3490,0.49221843
3491,0.26187783
3492,0.53960294
3493,0.55730546
3494,0.39281124
3495,0.37755325
3496,0.38904104
3497,0.5811617
3498,0.6574855
3499,0.5760007
3500,0.43835825
3501,0.6043275
3502,0.6949879
3503,0.63256335
3504,0.58617646
3505,0.53507686
3506,0.5385176
3507,0.44715014
3508,0.62721545
3509,0.41746503
3510,0.60381615
3511,0.6535934
3512,0.6017213
3513,0.6175199
3514,0.62262833
3515,0.479834
3516,0.6845318
3517,0.65108764
3518,0.49117845
3519,0.5442716
3520,0.63599336
3521,0.643689
3522,0.4883524
3523,0.50195885
3524,0.6234371
3525,0.32143515
3526,0.48202515
3527,0.6384776
3528,0.7439761
3529,0.5788844
3530,0.4563988
3531,0.57607985
3532,0.554473
3533,0.50254047
3534,0.6826567
3535,0.33516848
3536,0.4483034
3537,0.70569766
3538,0.7024518
3539,0.69202644
3540,0.55154383
3541,0.58716977
3542,0.54214346
3543,0.438929
3544,0.63340056
3545,0.42581922
3546,0.45922375
3547,0.518149
3548,0.61253643
3549,0.52457607
3550,0.51680243
3551,0.71926606
3552,0.58343923
3553,0.62209105
3554,0.5561661
3555,0.35222447
3556,0.6053383
3557,0.6653067
3558,0.89921343
3559,0.41023627
3560,0.71686137
3561,0.9573329
3562,0.57009876
3563,0.5641929
3564,0.5367786
3565,0.8191721
3566,0.40462273
3567,0.6558858
3568,0.6517959
3569,0.9135424
3570,0.41978312
3571,0.6579561
3572,0.6445681
3573,0.63151234
3574,0.30525216
3575,0.47476405
3576,0.6211907
3577,0.45495516
3578,0.7732754
3579,0.501094
3580,0.41610128
3581,0.85244924
3582,0.8224735
3583,0.5169749
3584,0.43398538
3585,0.3810628
3586,0.53945243
3587,0.6941598
3588,0.7110677
3589,0.48471254
3590,0.60249245
3591,0.6273142
3592,0.6845136
3593,0.60181636
3594,0.42554045
3595,0.4106452
3596,0.5458555
3597,0.8288511
3598,0.9538628
3599,0.46757054
3600,0.6555096
3601,0.5296206
3602,0.8266751
3603,0.83365047
3604,0.54804003
3605,0.5287735
3606,0.6996692
3607,0.5678359
3608,0.6766356
3609,0.39061126
3610,0.73835146
3611,0.6897161
3612,0.29714912
3613,0.41683412
3614,0.52888983
3615,0.46940356
3616,0.3541836
3617,0.48196465
3618,0.6576673
3619,0.8077099
3620,0.7503106
3621,0.54612863
3622,0.53076637
3623,0.7658146
3624,0.39166442
3625,0.6499678
3626,0.7415552
3627,0.6634677
3628,0.5903585
3629,0.6300272
3630,0.60967875
3631,0.49337798
3632,0.5729206
3633,0.85406476
3634,0.7177795
3635,0.52152455
3636,0.44249552
3637,0.26665235
3638,0.5524163
3639,0.41442603
3640,0.7538308
3641,0.71531564
3642,0.66679966
3643,0.4352541
3644,0.49252358
3645,0.7147304
3646,0.5033064
3647,0.6017496
3648,0.9155615
3649,0.619382
3650,0.41411942
3651,0.62001014
3652,0.6474544
3653,0.80424005
3654,0.4083348
3655,0.48878044
3656,0.69957054
3657,0.48897648
3658,0.6120092
3659,0.34202594
3660,0.5630999
3661,0.9394206
3662,0.4481926
3663,0.5712434
3664,0.6454814
3665,0.678901
3666,0.46254462
3667,0.47091517
3668,0.4102007
3669,0.5492269
3670,0.63988304
3671,0.5001718
3672,0.53651226
3673,0.77548015
3674,0.52872545
3675,0.48143214
3676,0.6682749
3677,0.82360286
3678,0.36320624
3679,0.76711255
3680,0.7887278
3681,0.45543233
3682,0.5853337
3683,0.5763838
3684,0.45266333
3685,0.5706651
3686,0.451512
3687,0.66281915
3688,0.50758296
3689,0.74225587
3690,0.34250164
3691,0.66631585
3692,0.5597552
3693,0.5568677
3694,0.71711814
3695,0.52223766
3696,0.54239035
3697,0.5485305
3698,0.5138807
3699,0.544628
3700,0.67863053
3701,0.54408264
3702,0.6018527
3703,0.5788903
3704,0.84909296
3705,0.73932034
3706,0.6108017
3707,0.72952974
3708,0.506294
3709,0.4595212
3710,0.49355277
3711,0.5841608
3712,0.5693879
3713,0.4266368
3714,0.5413926
3715,0.7172993
3716,0.85802287
3717,0.4548946
3718,0.58061063
3719,0.65081465
3720,0.64981836
3721,0.7530807
3722,0.5102068
3723,0.69096136
3724,1.1841158
3725,0.5141121
3726,0.6244749
3727,0.63335836
3728,0.4785244
3729,0.4981459
3730,0.4772663
3731,0.42964068
3732,0.61249244
3733,0.6950275
3734,0.4807969
3735,0.38520253
3736,0.59605324
3737,0.58747894
3738,0.5552882
3739,0.6315375
3740,0.47778684
3741,0.49552593
3742,0.65070564
3743,0.6629227
3744,0.6764773
3745,0.5496644
3746,0.3657024
3747,0.61129695
3748,0.4686935
3749,0.46411878
3750,0.436845
3751,0.49855298
3752,0.5928203
3753,0.66773665
3754,0.71066266
3755,0.68327963
3756,0.5174176
3757,0.55232584
3758,0.44757384
3759,0.44475597
3760,0.6428318
3761,0.5681794
3762,0.51896155
3763,0.5611428
3764,0.5367017
3765,0.43359408
3766,0.50761944
3767,0.6549518
3768,0.768274
3769,0.78888494
3770,0.74506915
3771,0.57291424
3772,0.63481444
3773,0.4900813
3774,0.6548924
3775,0.7336796
3776,0.7316259
3777,0.6714777
3778,0.5700659
3779,0.8679699
3780,0.61085165
3781,0.39414212
3782,0.6399746
3783,0.6731186
3784,0.71040475
3785,0.4632678
3786,0.86043227
3787,0.679081
3788,0.6459567
3789,0.66909087
3790,0.5678476
3791,0.72549975
3792,0.43970555
3793,0.47703418
3794,0.43253225
3795,0.5599168
3796,0.5161812
3797,0.6517143
3798,0.8336813
3799,0.64203453
3800,0.6487251
3801,0.50667065
3802,0.48708886
3803,0.3828781
3804,0.57282364
3805,0.6800755
3806,0.596594
3807,0.5288224
3808,0.5933651
3809,0.6861227
3810,0.71809196
3811,0.50145555
3812,0.6493409
3813,0.65239155
3814,0.886574
3815,0.5316433
3816,0.4526852
3817,0.5957922
3818,0.5523521
3819,0.7471118
3820,0.6839278
3821,0.68521243
3822,0.5291494
3823,0.45683393
3824,0.5032028
3825,0.642414
3826,0.55816764
3827,0.7524728
3828,0.53160876
3829,0.6570751
3830,0.9051711
3831,0.8073319
3832,0.64378756
3833,0.6551498
3834,0.701793
3835,0.5704967
3836,0.7333317
3837,0.4187891
3838,0.52713174
3839,0.7110413
3840,0.4783327
3841,0.61529034
3842,0.36269736
3843,0.63723767
3844,0.46378452
3845,0.58993644
3846,0.7727787
3847,0.73521566
3848,0.5395182
3849,0.5734743
3850,0.6091705
3851,0.76837844
3852,0.53296983
3853,0.7921096
3854,0.4307294
3855,0.85902166
3856,0.959939
3857,0.48795328
3858,0.65207505
3859,0.539845
3860,0.4310463
3861,0.60322815
3862,0.80402106
3863,0.7966925
3864,0.64710397
3865,0.60471827
3866,0.5898654
3867,0.66245204
3868,0.64967024
3869,0.7548727
3870,0.86050034
3871,0.7141724
3872,0.75151813
3873,0.7061537
3874,0.71767235
3875,0.6119584
3876,0.6983022
3877,0.60832286
3878,0.5974425
3879,0.65891916
3880,0.6784224
3881,0.6756669
3882,0.47268242
3883,0.60322344
3884,0.56456745
3885,0.3836325
3886,0.5239233
3887,0.6517323
3888,0.66177654
3889,0.54193527
3890,0.7027982
3891,0.78537446
3892,0.5482571
3893,0.70718765
3894,0.8471883
3895,0.6931604
3896,0.74414885
3897,0.733589
3898,0.3095978
3899,0.4267624
3900,0.46632642
3901,0.5581264
3902,0.463962
3903,0.8903761
3904,0.6165632
3905,0.5619677
3906,0.67391837
3907,0.70740235
3908,0.5828434
3909,0.5195978
3910,0.5576089
3911,0.58387846
3912,0.43259972
3913,0.6241571
3914,0.58729976
3915,0.9070817
3916,0.4635479
3917,0.8360505
3918,0.52646244
3919,0.6541565
3920,0.9000252
3921,0.41611108
3922,0.917861
3923,0.60589755
3924,0.87501013
3925,0.4812867
3926,0.46083564
3927,0.7844428
3928,0.7493098
3929,0.6407117
3930,0.49638337
3931,0.5788907
3932,0.84545785
3933,0.70583403
3934,0.7211728
3935,0.6534961
3936,0.46748123
3937,0.5378003
3938,0.61375207
3939,0.6953755
3940,0.72014904
3941,0.52262765
3942,0.56119597
3943,0.73233616
3944,0.9205713
3945,0.7222746
3946,0.6553675
3947,0.7872036
3948,0.6059431
3949,0.4291582
3950,0.89402235
3951,0.47393322
3952,0.99786806
3953,0.753822
3954,0.52288234
3955,0.49007767
3956,0.5499258
3957,0.7776745
3958,0.56787795
3959,0.6270811
3960,0.59640104
3961,0.58814675
3962,0.99427664
3963,0.5216985
3964,0.5899765
3965,0.49610862
3966,0.82554376
3967,0.7278534
3968,0.68415344
3969,0.68908125
3970,0.5834366
3971,0.68836576
3972,0.73055565
3973,0.60574555
3974,0.8238536
3975,0.7399335
3976,0.42358485
3977,0.69118035
3978,0.7280494
3979,0.48223314
3980,0.6471159
3981,0.53430766
3982,0.6852059
3983,0.66867197
3984,0.6988474
3985,0.46926814
3986,0.7163426
3987,0.5934973
3988,0.7033074
3989,0.6153383
3990,0.61250395
3991,0.55224085
3992,0.60129136
3993,0.4841215
3994,0.4880817
3995,0.60942197
3996,0.71486217
3997,0.64308625
3998,0.8036572
3999,0.44498357
4000,0.84004676
4001,0.6762198
4002,0.42096502
4003,0.53914225
4004,0.60766566
4005,0.8260414
4006,0.6702509
4007,0.93309593
4008,0.5756235
4009,0.5685544
4010,0.61342555
4011,0.51684743
4012,0.6478677
4013,0.76271904
4014,0.61951524
4015,0.5809995
4016,0.6791697
4017,0.76260114
4018,0.7232941
4019,0.5454587
4020,0.64375657
4021,0.47537136
4022,0.691121
4023,0.7032662
4024,0.7836084
4025,0.630036
4026,0.63120043
4027,0.7466836
4028,0.40749392
4029,0.61113924
4030,0.5858976
4031,0.703972
4032,0.4785661
4033,0.5959368
4034,0.45886722
4035,0.61919355
4036,0.5398442
4037,0.605596
4038,0.5746681
4039,0.5802517
4040,0.7821966
4041,0.7567561
4042,0.565007
4043,0.41578436
4044,0.5385412
4045,0.7166435
4046,0.6339172
4047,0.62031853
4048,0.6368795
4049,0.58589184
4050,0.56237537
4051,0.48581332
4052,0.528829
4053,0.4443221
4054,0.6722411
4055,0.66307837
4056,0.45812488
4057,0.6984785
4058,0.5392698
4059,0.76136035
4060,0.7442212
4061,0.842667
4062,0.72848403
4063,0.69095886
4064,0.6795651
4065,0.5154249
4066,0.69546556
4067,1.1276662
4068,0.55820465
4069,0.5921753
4070,0.53567123
4071,0.63841677
4072,0.52668756
4073,0.79892063
4074,0.78169215
4075,0.59133565
4076,0.5544838
4077,0.59509647
4078,0.743715
4079,0.66557705
4080,0.7281779
4081,0.7095176
4082,0.61022156
4083,0.5379979
4084,0.81226194
4085,0.46486944
4086,0.6386126
4087,0.54174644
4088,0.65676147
4089,0.8336264
4090,0.6103351
4091,0.5168747
4092,0.9184271
4093,0.8493662
4094,0.94910944
4095,0.8467537
4096,0.45474848
4097,0.6293186
4098,0.80252284
4099,0.5900718
4100,0.6788426
4101,0.6989729
4102,0.5702347
4103,0.6195134
4104,0.5371591
4105,0.6644959
4106,1.0030117
4107,0.573909
4108,0.69117534
4109,0.71548635
4110,0.50664747
4111,0.5506002
4112,0.43001634
4113,0.58700573
4114,0.6137608
4115,0.519735
4116,0.577065
4117,0.5016602
4118,0.7851567
4119,0.56129515
4120,0.6048758
4121,0.474101
4122,0.5831012
4123,0.64035594
4124,0.8623909
4125,0.6356418
4126,0.5098337
4127,0.83402073
4128,0.6442208
4129,0.5561094
4130,0.61501753
4131,0.52887785
4132,0.64371175
4133,0.53402776
4134,0.42848763
4135,0.8130642
4136,0.7079109
4137,0.62629205
4138,0.6332027
4139,0.7511869
4140,0.59824866
4141,0.9324129
4142,0.77319926
4143,0.6461731
4144,0.8374718
4145,0.5475892
4146,0.56749785
4147,0.93315613
4148,0.7869453
4149,0.5593029
4150,0.5089989
4151,0.66459495
4152,0.5266548
4153,0.6355708
4154,0.59372723
4155,0.6056105
4156,0.624098
4157,0.59350145
4158,0.85423595
4159,0.7226033
4160,0.6464455
4161,0.6914878
4162,0.5322262
4163,0.82503337
4164,0.4347849
4165,0.8121179
4166,0.7605666
4167,0.74716187
4168,0.93691766
4169,0.6096452
4170,0.62909734
4171,0.75943756
4172,0.5471109
4173,0.8999567
4174,0.5206653
4175,0.5764378
4176,0.6582046
4177,0.80602014
4178,0.6222352
4179,0.70054686
4180,0.56104165
4181,0.5056422
4182,0.7025512
4183,0.7245451
4184,0.92485106
4185,0.63283336
4186,0.34498984
4187,0.60788643
4188,0.49881345
4189,0.6537341
4190,0.71476686
4191,0.71112543
4192,0.61133635
4193,0.7269149
4194,0.5040848
4195,0.5568242
4196,0.6527419
4197,0.6593153
4198,0.7906971
4199,0.79668885
4200,0.64199746
4201,0.65174615
4202,0.6016189
4203,0.57685006
4204,0.53287613
4205,0.70536536
4206,0.7097549
4207,0.67705375
4208,0.67531806
4209,0.87671316
4210,0.7894174
4211,0.582313
4212,0.686061
4213,0.6545151
4214,0.7219928
4215,0.49547452
4216,0.6329117
4217,0.57768047
4218,0.83483964
4219,0.33108094
4220,0.70717204
4221,0.5920369
4222,0.51981515
4223,0.68545544
4224,0.57298344
4225,0.987806
4226,0.7280789
4227,0.8865816
4228,0.82624567
4229,0.78041947
4230,0.9157942
4231,0.89529955
4232,0.7647247
4233,0.48220834
4234,0.6839348
4235,0.76542866
4236,0.7214918
4237,0.67216575
4238,0.46816278
4239,0.6195036
4240,0.8688446
4241,0.75102204
4242,0.7882419
4243,0.66414356
4244,0.5178696
4245,0.6240932
4246,0.42148724
4247,0.70530415
4248,0.69735366
4249,0.7176849
4250,0.6423893
4251,0.7203841
4252,0.44861335
4253,0.68731534
4254,0.70577925
4255,0.75403184
4256,0.7804612
4257,0.63183564
4258,0.7426993
4259,0.69618857
4260,0.6695212
4261,0.6066507
4262,0.72965956
4263,0.73545104
4264,0.72538155
4265,0.57525337
4266,0.81729716
4267,0.7120383
4268,0.78176033
4269,0.69310296
4270,0.7868169
4271,0.6781561
4272,0.5339689
4273,0.7702301
4274,0.6791872
4275,0.54919547
4276,0.6415376
4277,0.45960245
4278,0.5685534
4279,0.5853451
4280,0.5271963
4281,0.6060921
4282,0.8880461
4283,0.57507694
4284,0.5205676
4285,0.5793437
4286,0.6229321
4287,0.569045
4288,0.9521389
4289,0.65989256
4290,0.5914564
4291,0.67860806
4292,0.89743835
4293,0.69734776
4294,0.59294355
4295,0.5964695
4296,0.7451272
4297,0.5989148
4298,0.77344483
4299,0.6210038
4300,0.70022154
4301,0.62745947
4302,0.7435696
4303,0.8337313
4304,0.829883
4305,0.9873854
4306,0.8114649
4307,0.5616462
4308,0.8076293
4309,0.5909082
4310,0.89701575
4311,0.83848715
4312,0.6855164
4313,0.68361366
4314,0.6510967
4315,0.7405831
4316,0.5529338
4317,0.5848707
4318,0.6710421
4319,0.5921698
4320,0.7748047
4321,0.6324108
4322,0.55029666
4323,0.70850724
4324,0.84865534
4325,0.8801552
4326,0.65686435
4327,0.47201103
4328,0.6051847
4329,0.61560625
4330,0.6223082
4331,0.7624645
4332,0.6654156
4333,0.94519806
4334,0.6818657
4335,0.5645201
4336,0.64875644
4337,0.5999378
4338,0.79278463
4339,0.82306176
4340,0.66779816
4341,0.6428306
4342,0.48071688
4343,0.5732454
4344,0.5896331
4345,0.62701637
4346,0.8078535
4347,0.80763435
4348,0.7172288
4349,0.63944095
4350,0.64769536
4351,0.52222306
4352,0.7033719
4353,0.6139914
4354,0.821525
4355,0.76822835
4356,0.8418601
4357,0.7473053
4358,0.8118578
4359,0.6268238
4360,0.7316948
4361,0.6053721
4362,0.6018599
4363,0.6327416
4364,0.5412147
4365,0.60141015
4366,0.638816
4367,0.80812454
4368,0.82302713
4369,0.6649745
4370,0.69928396
4371,0.7151999
4372,1.1500342
4373,0.94384587
4374,0.78298026
4375,0.59560335
4376,0.6847471
4377,0.5962266
4378,0.5583913
4379,0.42601052
4380,0.55090183
4381,0.6053647
4382,0.754294
4383,0.61532974
4384,0.6295333
4385,0.8767071
4386,0.5402256
4387,0.67132485
4388,0.8376101
4389,0.6050495
4390,0.7771676
4391,0.7281026
4392,0.6421712
4393,0.517976
4394,0.7080927
4395,0.6950337
4396,0.8139474
4397,0.6318118
4398,0.6339841
4399,0.62393695
4400,0.6665029
4401,0.8094746
4402,0.67828023
4403,0.6643306
4404,0.79541034
4405,0.7420275
4406,0.7742067
4407,0.72320825
4408,0.6104412
4409,0.6244259
4410,0.6431855
4411,0.63768905
4412,0.7793489
4413,0.6137972
4414,0.63246256
4415,0.72030675
4416,0.55231535
4417,0.7644501
4418,0.71336895
4419,0.7284131
4420,0.65431535
4421,0.90672225
4422,0.6274087
4423,0.60999423
4424,0.7835471
4425,0.61442935
4426,0.5771214
4427,0.7911365
4428,0.65397227
4429,0.8567255
4430,0.71417046
4431,0.7056146
4432,0.6427318
4433,0.66191417
4434,0.7124113
4435,0.7316228
4436,0.67810905
4437,0.6099423
4438,0.8116201
4439,0.6908462
4440,0.71423066
4441,0.7099391
4442,0.76027215
4443,0.5825486
4444,0.63749534
4445,0.515941
4446,0.7382318
4447,0.86839324
4448,0.69159937
4449,0.722571
4450,0.39204857
4451,0.4986411
4452,0.64424115
4453,0.63997
4454,0.760018
4455,0.61460173
4456,0.7385499
4457,0.77865726
4458,0.6174978
4459,0.6442627
4460,0.83066523
4461,0.5338335
4462,0.8659561
4463,0.8307068
4464,0.7008706
4465,0.6669722
4466,0.8062773
4467,0.7169565
4468,0.7708353
4469,0.69564766
4470,0.7549156
4471,0.6614331
4472,0.6528655
4473,0.7247003
4474,0.6292108
4475,0.95668066
4476,0.5882946
4477,0.8133461
4478,0.43934512
4479,0.778588
4480,0.7975942
4481,0.68172014
4482,0.6484575
4483,0.8087937
4484,0.57664764
4485,0.79692054
4486,0.59979355
4487,0.6708739
4488,0.91537607
4489,0.7799076
4490,0.65908337
4491,0.46896046
4492,0.6362135
4493,0.66396034
4494,0.6702578
4495,0.6531342
4496,0.68325824
4497,0.49874195
4498,0.6998796
4499,0.49051943
4500,0.9014327
4501,0.78547025
4502,0.6176986
4503,0.7318961
4504,0.9353794
4505,0.61810815
4506,0.64351416
4507,0.7292776
4508,0.7095903
4509,0.8145793
4510,0.6893975
4511,0.59815586
4512,0.6126636
4513,0.6650241
4514,0.5611172
4515,0.5809299
4516,0.8416697
4517,0.60041505
4518,0.71094304
4519,0.6682235
4520,0.67914516
4521,0.6829921
4522,1.0639356
4523,0.48706087
4524,0.64919364
4525,0.8508841
4526,0.74904346
4527,0.56526595
4528,0.513793
4529,0.75355166
4530,0.69921637
4531,0.49919224
4532,0.8058342
4533,0.6702676
4534,1.0846393
4535,0.73590356
4536,0.7543257
4537,0.56708825
4538,0.7534274
4539,0.6803753
4540,0.70992815
4541,0.757256
4542,0.68362474
4543,0.6775225
4544,0.56167275
4545,0.67457473
4546,0.5406872
4547,0.6682348
4548,0.6510797
4549,0.7529515
4550,0.59158665
4551,0.67031634
4552,0.57066405
4553,0.74086994
4554,0.77015907
4555,0.75308764
4556,0.8725564
4557,0.75505126
4558,0.72612965
4559,0.8477955
4560,0.86066616
4561,0.45801964
4562,0.68807155
4563,0.6186271
4564,0.5446165
4565,0.71801174
4566,0.8314185
4567,0.60692513
4568,0.5575839
4569,0.5908205
4570,0.5767467
4571,0.6544973
4572,0.51058656
4573,0.77308524
4574,0.6526996
4575,0.5538717
4576,0.7579189
4577,0.5140492
4578,0.549223
4579,0.63462865
4580,0.6948445
4581,0.61445653
4582,0.52435386
4583,0.6606968
4584,0.53663677
4585,0.89743364
4586,0.6799469
4587,0.7107797
4588,0.5242164
4589,0.6256073
4590,0.6659364
4591,0.5869474
4592,0.6576336
4593,0.65300924
4594,0.4424213
4595,0.6428741
4596,0.6975341
4597,0.625097
4598,0.6214344
4599,0.6536678
4600,0.61674994
4601,0.65265185
4602,0.755271
4603,0.67269355
4604,0.6573411
4605,8.027201
4606,0.72893876
4607,0.696038
4608,0.5809121
4609,0.7087152
4610,0.75214577
4611,0.52755004
4612,0.9133278
4613,0.81472474
4614,0.85165423
4615,0.574697
4616,0.5638662
4617,0.90389264
4618,0.61248463
4619,0.70321846
4620,0.68232554
4621,0.67934483
4622,0.8736223
4623,0.5774692
4624,0.69585866
4625,0.6841869
4626,0.8277621
4627,0.5408622
4628,0.834797
4629,0.6654422
4630,0.7894348
4631,0.6044941
4632,0.6645219
4633,0.7529956
4634,0.5654156
4635,0.52502716
4636,0.6585543
4637,0.59699166
4638,0.7561037
4639,0.56690323
4640,0.70666456
4641,0.79472035
4642,0.7627777
4643,0.7363173
4644,0.892738
4645,0.7086884
4646,0.7293202
4647,0.812959
4648,0.8791127
4649,0.8124943
4650,0.5944232
4651,0.57333004
4652,0.54171
4653,0.81382227
4654,0.8657282
4655,0.69019103
4656,0.69104576
4657,0.6753709
4658,0.650247
4659,0.7209374
4660,0.7181638
4661,0.8127818
4662,0.555719
4663,0.88027203
4664,0.6024903
4665,0.527742
4666,0.8272706
4667,0.62719357
4668,0.8602187
4669,0.6180113
4670,0.6287719
4671,0.8666173
4672,0.6787368
4673,0.6993652
4674,0.91886634
4675,0.9056199
4676,0.89377916
4677,0.578925
4678,0.7573124
4679,0.6152771
4680,0.65931064
4681,0.89343053
4682,0.66983116
4683,0.6534047
4684,0.7695683
4685,0.5647412
4686,0.7557909
4687,0.6224433
4688,0.61812526
4689,0.77157867
4690,0.8784978
4691,0.50123703
4692,0.7665355
4693,0.76071113
4694,0.72921336
4695,0.94433033
4696,0.48481336
4697,0.7206783
4698,0.60338485
4699,0.5921828
4700,0.61885107
4701,0.6928851
4702,0.7337493
4703,0.58695143
4704,0.80779135
4705,0.6423626
4706,0.80344045
4707,0.6372999
4708,0.5769414
4709,0.56906337
4710,0.8090607
4711,0.6253928
4712,0.7241858
4713,0.82588404
4714,0.8170086
4715,0.7613787
4716,0.48908767
4717,0.6550709
4718,0.61232
4719,0.60839164
4720,0.8384342
4721,0.73201483
4722,0.6282855
4723,0.71797293
4724,0.5622927
4725,0.74369496
4726,0.5247997
4727,0.7793202
4728,0.568025
4729,0.6595271
4730,0.75629175
4731,0.764083
4732,0.6676696
4733,0.7340784
4734,0.7770179
4735,0.74599683
4736,0.7017305
4737,0.73401546
4738,0.7497188
4739,0.7556311
4740,0.75856906
4741,0.65596366
4742,0.56416285
4743,0.89586365
4744,0.41302118
4745,0.6545744
4746,0.7918284
4747,0.6621076
4748,0.5614995
4749,0.802359
4750,0.8614122
4751,0.532637
4752,0.82336867
4753,0.54519284
4754,0.61021405
4755,0.5203668
4756,0.6203083
4757,0.40682787
4758,0.46493727
4759,0.65836155
4760,0.613688
4761,0.72401696
4762,0.6511712
4763,0.907193
4764,0.63715976
4765,0.5735785
4766,0.6481813
4767,0.98221797
4768,0.8676319
4769,0.6973154
4770,0.69606537
4771,0.529611
4772,0.57997596
4773,0.8064294
4774,0.84089357
4775,0.65775335
4776,0.85321987
4777,0.610916
4778,0.6003865
4779,0.7966758
4780,0.5473043
4781,0.8022111
