No,Uid,Jid,offloadtime,commutime,runtime,energy,AoI,state
2867,1,337,8.21,0.18508941139905694,0.02,0.2717671618819853,19.81,CP
2868,5,361,18.11,0.08131886220552784,0.06,0.12327869452071986,10.06,CP
2869,5,367,19.43,0.08519755167885,0.06,0.1282744465623588,8.89,CP
2870,1,277,2.23,0.2749469845658463,0.02,0.3875037161208101,26.22,CP
2871,1,326,6.66,0.21622593498399356,0.02,0.3118710042593837,21.94,CP
2872,1,344,9.36,0.1801823274040649,0.02,0.2654468376964356,19.38,CP
2873,5,360,17.86,0.10283406656867568,0.06,0.1509902777404543,11.03,CP
2874,5,363,18.55,0.0945800036380936,0.06,0.14035904468586455,10.49,CP
2875,5,365,18.99,0.09270621585428454,0.06,0.1379456060203185,10.19,CP
2876,5,369,19.87,0.0879919785006535,0.06,0.13187366830884173,9.45,CP
2877,5,372,20.57,0.08632266731577641,0.06,0.12972359550272003,8.9,CP
2878,5,374,21.01,0.08510217941743484,0.06,0.12815160708965606,8.6,CP
2879,1,308,4.37,0.250794809009139,0.02,0.356395714003771,25.37,CP
2880,1,327,6.79,0.2267493717786368,0.02,0.3254251908508842,23.1,CP
2881,1,328,6.92,0.22276263236225996,0.02,0.32029027048259084,23.11,CP
2882,1,351,10.51,0.18225928582316905,0.02,0.26812196014024176,19.67,CP
2883,1,362,12.55,0.17615873950255706,0.02,0.2602644564792935,17.77,CP
2884,5,355,16.73,0.11026791472431753,0.06,0.16056507416492097,13.74,CP
2885,5,358,17.42,0.11622320246941781,0.06,0.16823548478061015,13.2,CP
2886,5,371,20.32,0.09756705979240078,0.06,0.14420637301261222,10.44,CP
2887,5,375,21.32,0.0840876893948677,0.06,0.1268449439405896,9.58,CP
2888,5,379,22.16,0.08185275584364626,0.06,0.12396634952661638,8.89,CP
2889,1,330,7.24,0.22859489169000333,0.02,0.3278022204967243,23.94,CP
2890,5,364,18.68,0.11923605116035017,0.06,0.17211603389453103,12.65,CP
2891,5,366,19.12,0.11900355564939169,0.06,0.1718165796764165,12.36,CP
2892,5,370,20.0,0.10159603694918233,0.06,0.14939569559054683,11.62,CP
2893,5,377,21.72,0.09378907842571113,0.06,0.13934033301231596,10.05,CP
2894,5,380,22.47,0.08532330177531156,0.06,0.1284364126866013,9.44,CP
2895,5,383,23.16,0.08579703704076688,0.06,0.12904658370850774,8.89,CP
2896,1,312,4.78,0.27016514493074567,0.02,0.38134470667080045,27.41,CP
2897,1,352,10.64,0.20807788846804615,0.02,0.3013763203468435,21.69,CP
2898,1,354,11.08,0.20244869476537514,0.02,0.29412591885780315,21.39,CP
2899,5,368,19.56,0.11586897689981109,0.06,0.1677792422469567,13.07,CP
2900,5,373,20.7,0.11634282670185163,0.06,0.1683895607919849,12.07,CP
2901,5,376,21.45,0.10928496628276804,0.06,0.15929903657220523,11.47,CP
2902,5,382,22.85,0.09404783239907158,0.06,0.1396736081300042,10.21,CP
2903,5,386,23.85,0.08686824897441188,0.06,0.1304263046790425,9.35,CP
2904,5,391,25.29,0.07940763128723906,0.06,0.12081702909796391,8.06,CP
2905,1,273,2.07,0.3131442251788196,0.02,0.4367017620303197,31.41,CP
2906,1,292,3.06,0.30718732348994887,0.02,0.42902927265505414,30.56,CP
2907,1,304,3.9,0.29655825051913465,0.02,0.4153390266686455,29.87,CP
2908,1,358,11.84,0.2097297737761799,0.02,0.3035039486237197,22.07,CP
2909,5,351,15.85,0.164982108274351,0.06,0.23103695545736408,18.21,CP
2910,5,378,21.85,0.11565876367877323,0.06,0.16750848761825993,12.36,CP
2911,5,388,24.29,0.09963411201766878,0.06,0.14686873627875738,10.06,CP
2912,1,287,2.77,0.3185129425009477,0.02,0.4436166699412206,31.72,CP
2913,1,302,3.76,0.30662009757726943,0.02,0.42829868567952306,30.87,CP
2914,1,331,7.37,0.2522671927768406,0.02,0.3582921442965707,27.4,CP
2915,1,338,8.34,0.24820589318455413,0.02,0.3530611904217057,26.58,CP
2916,1,359,11.97,0.2190507274060432,0.02,0.3155093368989837,23.09,CP
2917,1,371,14.38,0.19515828600397447,0.02,0.28473587237311915,20.82,CP
2918,5,384,23.29,0.11246429988745536,0.06,0.1633940182550425,12.07,CP
2919,5,389,24.73,0.09478528781344737,0.06,0.14062345070372023,10.77,CP
2920,5,390,25.04,0.09029455541728738,0.06,0.13483938737746615,10.61,CP
2921,5,393,25.91,0.08655702109734104,0.06,0.13002544317337525,9.88,CP
2922,1,345,9.49,0.24406199112275462,0.02,0.347723844566108,26.43,CP
2923,1,347,9.81,0.24944290779580341,0.02,0.3546544652409948,26.26,CP
2924,1,348,9.94,0.24141555443068743,0.02,0.34431523410672543,26.27,CP
2925,1,349,10.07,0.24937702327469058,0.02,0.35456960597780146,26.28,CP
2926,1,377,15.4,0.19200805786542585,0.02,0.2806783785306685,21.1,CP
2927,5,362,18.3,0.15441106224828563,0.06,0.21742144817579187,18.35,CP
2928,5,387,24.04,0.11305598282225611,0.06,0.16415610587506588,12.75,CP
2929,5,392,25.6,0.09407145563888436,0.06,0.13970403486288305,11.34,CP
