sysTime,Action,ChannelUsed,TransJob,CPU,JobFaultProb,RunningJob,ActionQos
13160,734,6.875176187496744,1,0.01875,1,1,7.988549837581979
13290,58,-8.881784197001252e-15,0,0.05,1,1,7.987523348201806
13410,778,-8.881784197001252e-15,0,0.05,1,1,7.680094851076123
13530,509,-8.881784197001252e-15,0,0.01875,1,1,7.705481739987774
13650,47,8.496250072115611,1,0.01875,1,1,7.909729230235288
13780,406,-1.0658141036401503e-14,0,0.01875,0.5,1,7.9882075595763355
13900,188,16.992500144231233,2,0.05,1,1,7.9882075595763355
14020,752,-1.0658141036401503e-14,0,0.01875,1,1,7.705481739987774
14150,431,13.750352374993495,2,0.01875,1,1,7.916891298550878
14270,819,-1.0658141036401503e-14,0,0.05,1,1,7.98889228343713
14390,931,-1.0658141036401503e-14,0,0.05,1,1,7.688536649502835
14520,554,-1.0658141036401503e-14,0,0.05,1,1,7.688536649502835
14640,427,-1.0658141036401503e-14,0,0.01875,1,1,7.705481739987774
14760,724,-1.0658141036401503e-14,0,0.01875,1,1,7.91450207167249
14880,813,-1.0658141036401503e-14,0,0.05,1,1,7.9882075595763355
15010,284,-1.0658141036401503e-14,0,0.01875,1,1,7.688536649502835
15130,718,-8.881784197001252e-15,0,0.05,1,1,7.988549837581979
15250,974,20.62552856249025,3,0.01875,1,1,7.688536649502835
15380,49,-7.105427357601002e-15,0,0.01875,1,1,7.916891298550878
15500,215,15.200309344505001,2,0.05,1,1,7.988549837581979
15620,63,-7.105427357601002e-15,0,0.01875,1,1,7.671672796002186
15750,655,22.800464016757505,3,0.05,1,1,7.987865405492948
15870,513,-7.105427357601002e-15,0,0.05,1,1,7.680094851076123
15990,988,-7.105427357601002e-15,0,0.05,1,1,7.722516295909253
16110,495,6.276544104192935,1,0.01875,1,1,7.680094851076123
16240,532,-7.105427357601002e-15,0,0.01875,1,1,7.987181370037635
16360,804,-7.105427357601002e-15,0,0.01875,1,1,7.98889228343713
16480,59,-7.105427357601002e-15,0,0.01875,1,1,7.988549837581979
16610,931,7.600154672252497,1,0.01875,1,1,7.987865405492948
16730,221,-7.105427357601002e-15,0,0.01875,0.4,1,7.91450207167249
16850,545,11.119621066822395,1,0.01875,1,1,7.987865405492948
16970,142,-7.105427357601002e-15,0,0.01875,1,1,7.9264737262029765
17100,911,20.62552856249025,3,0.05,1,1,7.988549837581979
17220,127,-7.105427357601002e-15,0,0.01875,0.8,1,7.688536649502835
17340,770,-7.105427357601002e-15,0,0.05,1,1,7.987523348201806
17470,180,-7.105427357601002e-15,0,0.01875,1,1,7.7139869457956305
17590,70,-7.105427357601002e-15,0,0.01875,1,1,7.988549837581979
17710,228,-7.105427357601002e-15,0,0.01875,1,1,7.98889228343713
17840,183,-7.105427357601002e-15,0,0.01875,1,1,7.988549837581979
17960,69,-7.105427357601002e-15,0,0.01875,1,1,7.987865405492948
18080,142,-7.105427357601002e-15,0,0.01875,1,1,7.98889228343713
18200,671,20.62552856249025,3,0.05,1,1,7.988549837581979
18330,949,-7.105427357601002e-15,0,0.05,1,1,7.705481739987774
18450,181,16.992500144231233,2,0.01875,1,1,7.680094851076123
18570,56,-7.105427357601002e-15,0,0.05,0.8,1,7.916891298550878
18700,548,22.239242133644797,2,0.01875,0.8,1,7.680094851076123
18820,46,-7.105427357601002e-15,0,0.01875,0.8,1,7.912114757302063
18940,548,-7.105427357601002e-15,0,0.01875,1,1,7.988549837581979
19070,545,-7.105427357601002e-15,0,0.05,1,1,7.98889228343713
19190,493,-7.105427357601002e-15,0,0.01875,1,1,7.7139869457956305
19310,674,-7.105427357601002e-15,0,0.01875,1,1,7.987523348201806
19430,427,-7.105427357601002e-15,0,0.01875,1,1,7.919282629542583
19560,891,6.276544104192935,1,0.05,1,1,7.91450207167249
19680,168,-7.105427357601002e-15,0,0.01875,1,1,7.722516295909253
19800,984,15.200309344505001,2,0.05,1,1,7.921676374094864
19930,809,-7.105427357601002e-15,0,0.05,1,1,7.688536649502835
20050,532,22.239242133644797,2,0.01875,1,1,7.696998697462788
20170,220,-7.105427357601002e-15,0,0.01875,1,1,7.987865405492948
20290,766,-8.881784197001252e-15,0,0.01875,1,1,7.9882075595763355
20420,956,-1.0658141036401503e-14,0,0.05,1,1,7.909729230235288
20540,593,-1.0658141036401503e-14,0,0.05,1,1,7.680094851076123
20660,442,-1.0658141036401503e-14,0,0.01875,1,1,7.705481739987774
20790,991,-1.0658141036401503e-14,0,0.01875,1,1,7.91450207167249
20910,476,-1.0658141036401503e-14,2,0.01875,1,1,7.907345405021408
21030,391,22.65348198523377,7,0.01875,1,1,7.91450207167249
21160,261,36.41180579653386,12,0.01875,1,1,7.987865405492948
21280,72,36.26084771498973,15,0.01875,1,1,7.986839459001496
21400,327,42.10188635079764,20,0.01875,1,1,7.986669576902107
21520,582,45.14495178989462,16,0.01875,1,1,7.986429706330963
21650,384,41.15991759113807,20,0.05,1,1,7.9834985375079786
21770,1016,40.68190163000005,25,0.01875,1,1,7.663270121202435
21890,42,39.55827845310328,27,0.01875,1,1,7.907345405021408
22020,574,43.971318333665934,32,0.05,1,1,7.9061614347452105
22140,920,46.34324779976748,37,0.01875,1,1,7.653223467673707
22260,229,46.63408268782604,41,0.01875,1,1,7.980387945093982
22390,788,46.76488113250832,45,0.01875,1,1,7.9766711395736545
22510,719,47.270703140005104,51,0.01875,1,1,7.978070964625869
22630,60,46.94483708077689,54,0.01875,1,1,7.977388447957097
22750,175,49.13472822354906,50,0.01875,1,1,-7.975878599372349
22880,175,44.434818524354334,50,0.05,1,1,7.974926547235661
23000,649,47.33050199653839,55,0.01875,1,1,7.582086269253078
23120,973,46.83619715161172,60,0.01875,1,1,7.9742633106261005
23250,727,49.08881844362052,62,0.01875,1,1,-7.970862813183988
23370,727,45.49389858680675,62,0.01875,1,1,7.979221355143553
23490,922,44.49600391513232,66,0.01875,1,1,7.83701046210608
23620,342,46.839943010888675,70,0.01875,1,1,7.846629357662622
23740,595,46.352491958474154,71,0.01875,1,1,7.882725900581114
23860,550,48.606105954688346,71,0.01875,1,1,7.960940294138533
23980,477,46.88835600548005,76,0.05,1,1,7.967096676841879
24110,980,47.364354680178984,82,0.05,1,1,-7.421217081779017
24230,623,46.31486616892317,84,0.01875,1,1,7.453663580114568
24350,865,47.85387502938409,88,0.01875,1,1,7.85454942301503
24480,90,47.820844794738065,90,0.01875,1,1,7.840835974333335
24600,757,48.036862571405635,95,0.01875,1,1,-7.951597159331085
24720,905,48.70403483217635,90,0.01875,1,1,7.951714258406262
24840,177,47.42336255964038,94,0.05,1,1,7.968161615333149
24970,647,47.59973748752674,99,0.01875,1,1,-7.381156810917234
25090,799,46.48551704538998,101,0.01875,1,1,7.820512265886456
25210,71,47.93352946584004,105,0.05,1,1,7.822293274564489
25340,115,47.72849081608991,106,0.01875,1,1,7.434096950098536
25460,851,48.20420165256572,110,0.01875,1,1,7.943172415469599
25580,446,48.05233415523591,113,0.01875,1,1,7.94386259043259
25710,619,48.101631984767245,116,0.01875,1,1,7.955144362614845
25830,634,48.99643248042517,111,0.01875,1,1,7.964814999253625
25950,466,47.88117818240367,116,0.01875,1,1,7.960691031860392
26070,845,48.575184002272046,120,0.05,1,1,-7.797313535909881
26200,436,48.785536861843426,122,0.01875,1,1,7.383911456119014
26320,559,48.617131966017425,124,0.01875,1,1,-7.936807743222821
26440,820,49.08709967135546,121,0.01875,1,1,-7.932073213268755
26570,942,47.72513860851816,124,0.05,1,1,7.9454757493453405
26690,925,48.737620843961636,129,0.01875,1,1,-7.289433401676491
26810,378,48.378476883414706,129,0.01875,1,1,7.771757568602352
26940,643,48.63729024875254,131,0.01875,1,1,-7.926720389272922
27060,898,48.94284865070246,134,0.01875,1,1,-7.922992212086462
27180,898,48.46274113016351,134,0.01875,1,1,7.924247325817696
27300,514,48.71438823606518,137,0.01875,1,1,7.930760714950371
27430,557,48.65411153512486,140,0.01875,1,1,-7.940045055208706
27550,805,49.11151173379506,133,0.01875,1,1,-7.955612352865271
27670,805,47.6292130910873,133,0.05,1,1,7.951899985683553
27800,569,48.39127086721928,137,0.01875,1,1,7.206358660938098
27920,663,48.688031196315904,140,0.01875,1,1,-7.937582116595525
28040,710,49.356840098890764,139,0.01875,1,1,-7.938305991379853
28160,288,47.84431274026759,139,0.01875,1,1,7.935022051009491
28290,331,47.74032404532919,141,0.01875,1,1,7.701992759535115
28410,856,47.97187423779039,143,0.01875,1,1,7.726165474780518
28530,693,48.54488135078693,147,0.01875,1,1,-7.7355548592466254
28660,906,49.03940342791946,144,0.01875,1,1,-7.93908091641758
28780,906,47.96427044318215,144,0.05,1,1,7.950005845969556
28900,668,48.63962396798703,147,0.01875,1,1,-7.074400753752889
29030,422,48.62318443381539,149,0.01875,1,1,-7.897456084631092
29150,1009,49.001818417623674,147,0.01875,1,1,-7.923601005569304
29270,794,48.2215192621744,148,0.05,1,1,7.939902600807541
29390,286,47.872857672224484,150,0.01875,1,1,7.090964767490996
29520,744,48.70121072139382,154,0.05,1,1,-7.895680664680661
29640,744,48.34691399391836,154,0.01875,1,1,7.1569061413294754
29760,169,48.55147760273778,156,0.01875,1,1,7.917306479224627
29890,49,48.55147760273778,150,0.01875,1,1,7.922068316007309
30010,140,49.11935146589543,156,0.05,1,1,-7.925151919360318
30130,140,48.80192408898055,156,0.01875,1,1,-6.986314753650733
30260,176,48.73832253838709,157,0.01875,1,1,-7.908361839707752
30380,176,48.42421262468173,157,0.01875,1,1,7.914126265540338
30500,755,48.72073636191356,160,0.01875,1,1,-7.917042002008464
30620,479,48.68186974731609,162,0.01875,1,1,-7.913321111506169
30750,882,48.88222962328755,156,0.01875,1,1,7.917244348227457
30870,488,48.59315080457341,159,0.01875,1,1,-7.9231604482730225
30990,488,47.910189253698704,159,0.01875,1,1,7.6068642925350645
31120,71,48.53783864306047,163,0.05,1,1,-7.617215492879999
31240,71,47.84583260078216,163,0.01875,1,1,6.9543334617334756
31360,325,48.86080631662257,167,0.01875,1,1,-7.627775327615907
31490,875,48.680137877468745,168,0.01875,1,1,-7.694706177266573
31610,670,48.969400041495625,171,0.01875,1,1,-7.905935466843014
31730,670,48.969400041495625,163,0.01875,1,1,7.9186232608293965
31850,455,49.05463533645369,166,0.01875,1,1,-7.912950834844453
31980,455,48.48898045129622,166,0.01875,1,1,-7.862637375043307
32100,572,49.152687760589515,170,0.01875,1,1,-7.877062118917954
32220,572,48.52649138902867,170,0.01875,1,1,-7.642547977684724
32350,948,49.03356516403924,173,0.01875,1,1,-7.886086260234119
32470,948,49.03356516403924,167,0.01875,1,1,-7.670077806830439
32590,948,47.82858035231092,167,0.01875,1,1,7.910512452686568
32710,15,48.83777777649114,171,0.05,1,1,-7.613523710054449
32840,536,48.85794337943635,172,0.01875,1,1,-6.963883186350062
32960,798,48.94268873082522,174,0.01875,1,1,-7.874520762469206
33080,798,48.65002034433586,174,0.01875,1,1,7.8888922366213965
33210,144,48.70339720229642,175,0.01875,1,1,-7.898186208251809
33330,144,48.337092041577215,175,0.01875,1,1,7.907681575955561
33450,686,49.09539350296119,170,0.01875,1,1,-7.91015756826738
33580,686,48.08156553530637,170,0.05,1,1,7.924312784329797
33700,597,48.70234938437723,174,0.05,1,1,-6.701254132335158
33820,682,48.60574674626429,176,0.05,1,1,-6.7182827797406865
33940,682,48.37076289359527,176,0.05,1,1,6.731473564825788
34070,901,49.09819343715324,181,0.01875,1,1,-6.762498550103086
34190,901,49.09819343715324,175,0.01875,1,1,-7.8874667788027875
34310,135,48.80621697604709,177,0.01875,1,1,-7.920411465065496
34440,135,48.24056209088962,177,0.01875,1,1,7.506524084345354
34560,945,48.44655241507898,180,0.05,1,1,7.5323654652944985
34680,695,48.75493550205138,184,0.05,1,1,-6.806237453797344
34810,342,48.497847492158286,185,0.01875,1,1,6.761459722816854
34930,120,48.595216227806866,186,0.01875,1,1,7.586060473865112
35050,676,49.194477425790254,189,0.01875,1,1,-7.5842719617303755
35170,676,48.96080932214927,189,0.01875,1,1,-7.864639613341807
35300,176,49.00176766866944,190,0.01875,1,1,-7.876717531119275
35420,176,49.00176766866944,180,0.01875,1,1,-7.886890787279997
35540,176,48.1913222474174,180,0.05,1,1,7.8914631797258314
35670,421,48.69880304952323,184,0.01875,1,1,-6.598928869015421
35790,648,48.79879239785206,186,0.05,1,1,-7.482812804063389
35910,149,48.66440734100255,188,0.01875,1,1,-6.720673945760572
36040,149,48.45791145982111,188,0.05,1,1,7.591398678254892
36160,729,48.84559616086187,191,0.01875,1,1,-6.851103204901532
36280,193,48.8793905249896,192,0.01875,1,1,-7.873378824924394
36400,838,49.034051997122766,194,0.01875,1,1,-7.884656999419803
36530,838,49.034051997122766,185,0.01875,1,1,-7.8819423433144555
36650,267,48.692031507708144,185,0.01875,1,1,7.919735403849953
36770,400,48.787496822653274,186,0.01875,1,1,7.8373802499102165
36900,406,49.01431467820563,188,0.01875,1,1,-7.859645592319826
37020,406,48.77459273317396,188,0.01875,1,1,-7.866807991896277
37140,406,48.40854583475489,188,0.01875,1,1,7.860098748284772
37260,924,49.42848418625372,187,0.01875,1,1,-7.889489244940662
37390,924,48.55574771874393,187,0.05,1,1,-7.924266049676922
37510,616,48.56095881377616,189,0.05,1,1,-6.512740189536269
37630,616,48.12721390995824,189,0.05,1,1,6.61323335796504
37760,617,48.65587652446646,192,0.01875,1,1,6.64108860586928
37880,541,48.99069755327456,195,0.01875,1,1,-7.557224837449305
38000,556,49.196775138630365,197,0.01875,1,1,-7.885775753114611
38130,556,49.196775138630365,190,0.01875,1,1,-7.891244421992444
38250,40,48.28117672105803,190,0.05,1,1,7.908987286718504
38370,873,48.76252071739192,193,0.05,1,1,-6.566167147095725
38490,873,48.46775187648614,193,0.01875,1,1,6.656454952915009
38620,791,48.9335647858851,191,0.01875,1,1,7.9024679519146455
38740,912,48.839846141473636,193,0.05,1,1,-7.908269909550535
38860,201,48.79330070658486,194,0.01875,1,1,-6.571957119585609
38990,201,48.46323820296876,194,0.01875,1,1,7.887274328736335
39110,967,48.86482488477774,198,0.01875,1,1,-7.900770663138355
39230,783,49.209925143008995,195,0.01875,1,1,-7.917045992849228
39360,979,48.83105697567735,197,0.01875,1,1,-7.924899234079109
39480,979,48.47101617526629,197,0.01875,1,1,7.450135137268475
39600,278,48.71848922736731,200,0.01875,1,1,-7.476956514908926
39720,131,48.78287769401547,201,0.01875,1,1,-7.483880041125511
39850,887,49.08845056736382,198,0.01875,1,1,-7.51331484084236
39970,887,48.42018186103125,198,0.01875,1,1,7.880806978393375
40090,998,48.61301884422779,201,0.01875,1,1,-7.446505162814958
40220,738,48.88094604732415,203,0.05,1,1,-7.455187998245283
40340,569,48.87047816630092,204,0.01875,1,1,-6.6153356162369175
40460,618,48.83273251986244,205,0.01875,1,1,-7.871635852910623
40580,618,48.57996536606778,205,0.01875,1,1,7.869984747844298
40710,804,49.127090731537336,200,0.01875,1,1,-7.885104984468031
40830,804,48.54928651429295,200,0.01875,1,1,7.894670591271633
40950,999,48.70137394282622,203,0.01875,1,1,-7.323769424072844
41080,926,48.851084718158724,206,0.05,1,1,-7.426934292217317
41200,569,48.714805484307156,207,0.05,1,1,6.458099179451879
41320,791,48.88741132760633,209,0.05,1,1,-6.434871658211257
41450,598,49.03796603405897,211,0.01875,1,1,-6.47213539751447
41570,598,48.73899354481573,211,0.01875,1,1,-7.879555988261331
41690,574,48.85172262961375,213,0.01875,1,1,-7.884130126135318
41810,61,48.739504093716526,214,0.01875,1,1,-7.909422770602233
41940,61,48.739504093716526,204,0.01875,1,1,7.900962528408671
42060,1021,48.6474363698081,207,0.01875,1,1,-7.91162453992363
42180,413,48.74601686893873,209,0.05,1,1,-7.3107211435369885
42310,754,48.67619570000455,211,0.01875,1,1,-6.363758311539228
42430,754,48.515608607097754,211,0.05,1,1,7.419579305156157
42550,838,49.02356391427029,214,0.01875,1,1,-6.5983521380167405
42680,838,49.02356391427029,208,0.01875,1,1,-7.84035648257928
42800,492,48.91042345961111,210,0.01875,1,1,7.8924293796015625
42920,151,48.99411072389475,212,0.05,1,1,-7.3129254723430535
43040,916,49.12033210874512,215,0.01875,1,1,-6.265798648216736
43170,916,48.80795366156514,215,0.05,1,1,-7.375938499674165
43290,190,48.969953874224146,217,0.01875,1,1,-6.436500953346295
43410,5,48.992252928653684,218,0.01875,1,1,-7.4192249630644636
43540,5,48.721825077329036,218,0.01875,1,1,7.869845525818867
43660,13,49.174973096962425,212,0.01875,1,1,-7.893088848577475
43780,831,48.84136036800519,214,0.05,1,1,-7.900897655774252
43910,203,48.6923208612646,215,0.01875,1,1,-6.257214928519027
44030,203,48.524625292303796,215,0.01875,1,1,7.3867597555590905
44150,180,49.195188031665516,219,0.01875,1,1,-7.466473771024511
44270,180,49.002503454606035,219,0.01875,1,1,-7.846631290762815
44400,180,48.790935867996346,219,0.01875,1,1,-7.8514563530084915
44520,831,48.8630789098283,221,0.01875,1,1,-7.865073103320632
44640,831,48.588603914270536,221,0.01875,1,1,7.876160499485372
44770,452,49.2995396222039,215,0.01875,1,1,-7.8858857320782425
44890,452,48.70341216725848,215,0.01875,1,1,-7.902213052530178
45010,551,48.84645057404718,217,0.05,1,1,-7.335927963578023
45130,1020,48.89689336509214,220,0.01875,1,1,-6.25281269492504
45260,742,49.24003162206407,223,0.05,1,1,-7.395270475014466
45380,742,49.03714140600243,223,0.01875,1,1,-6.429088295053001
45500,742,48.825098797793444,223,0.01875,1,1,-7.839710377399982
45630,593,48.793923044856534,224,0.01875,1,1,-7.871317916902394
45750,315,48.54219888994806,224,0.01875,1,1,7.876414316841581
45870,323,48.9853794466591,217,0.01875,1,1,7.896427491573586
46000,300,48.844860990936695,219,0.05,1,1,-7.894275841630681
46120,502,48.79622719855192,221,0.01875,1,1,-6.204668373389605
46240,502,48.43018030013285,221,0.05,1,1,7.328236809602029
46360,769,49.01301648922382,224,0.01875,1,1,-6.376024035075307
46490,769,48.806981885064374,224,0.01875,1,1,-7.490900077602269
46610,492,49.16966677307677,220,0.01875,1,1,-7.85717206600324
46730,492,48.67743546906536,220,0.05,1,1,7.873119134851144
46860,943,48.8804037997411,223,0.01875,1,1,-5.942426959723787
46980,943,48.64209998826915,223,0.05,1,1,7.25479276534547
47100,923,48.69707317880821,225,0.01875,1,1,-6.111535248193655
47230,717,48.936108806789846,228,0.01875,1,1,-7.271712972243055
47350,923,48.9957799279962,230,0.01875,1,1,-7.428481177197042
47470,515,49.21911086136379,224,0.01875,1,1,-7.477950936677595
47590,515,48.65560206942509,224,0.05,1,1,7.886554427442586
47720,421,48.90520706106717,227,0.01875,1,1,-6.184535516937476
47840,673,49.13002564971044,229,0.05,1,1,-7.3029875157838795
47960,673,48.89643310267352,229,0.01875,1,1,-6.250141699516271
48090,938,48.95836158437311,231,0.01875,1,1,-7.867787957670144
48210,365,49.116693845799595,226,0.01875,1,1,-7.8868575166554304
48330,365,48.64795405041032,226,0.05,1,1,7.901919893947511
48450,959,48.770424214779425,229,0.01875,1,1,-5.9157359094389586
48580,536,48.68241788775603,230,0.05,1,1,-7.200826185187556
48700,450,48.901087313666004,232,0.05,1,1,6.309342601615258
48820,656,49.03477592335299,234,0.01875,1,1,-6.360714882564408
48950,656,49.03477592335299,228,0.01875,1,1,-7.394869345181139
49070,656,48.53355889312579,228,0.01875,1,1,7.477926569272024
49190,566,48.734321935618446,230,0.05,1,1,-7.185750775500006
49320,913,48.91993082475168,232,0.05,1,1,-6.100719868712199
49440,896,49.081600810255196,234,0.01875,1,1,-6.122542262119751
49560,896,48.83433977168893,234,0.05,1,1,-7.287274715366621
49680,734,48.949140039933646,237,0.01875,1,1,-6.20977370875137
49810,846,48.9385454657328,239,0.05,1,1,-7.2938671720392705
49930,846,48.77885124944962,239,0.01875,1,1,6.375217297967752
50050,364,48.94835792512389,241,0.01875,1,1,-7.445257559702299
50180,616,48.93740404459135,242,0.01875,1,1,-7.839529579594376
50300,326,49.14210792524232,232,0.01875,1,1,-7.875445498465786
50420,326,48.71341305514462,232,0.01875,1,1,7.877211099972083
50550,333,48.718616303388096,233,0.01875,1,1,7.115961119293633
